"","Age","Cause","Contribution","Period1","Period2","Sex","Country","Sources","e01","e02","Cause.name","Country.name"
"3909",5,9,-6.553688507903e-05,"1995-2000","2000-2005",2,2070,"CEPAL2004",70.4012221371867,71.5032623362857,"Digestive","BRAZIL"
"3930",20,10,0.000525576468291658,"1995-2000","2000-2005",2,2070,"CEPAL2004",70.4012221371867,71.5032623362857,"Genitourinary","BRAZIL"
"3951",35,11,-8.5488247263236e-05,"1995-2000","2000-2005",2,2070,"CEPAL2004",70.4012221371867,71.5032623362857,"Perinatal","BRAZIL"
"3972",50,12,0.00515093568590487,"1995-2000","2000-2005",2,2070,"CEPAL2004",70.4012221371867,71.5032623362857,"Respiratory","BRAZIL"
"3993",65,13,0.00133726374408826,"1995-2000","2000-2005",2,2070,"CEPAL2004",70.4012221371867,71.5032623362857,"External","BRAZIL"
"4014",80,14,0,"1995-2000","2000-2005",2,2070,"CEPAL2004",70.4012221371867,71.5032623362857,"Homicide","BRAZIL"
"4035",5,2,0.000260871475829374,"2000-2005","2005-2010",2,2070,"CEPAL2004",71.5032623362857,72.3837009653594,"Infectious","BRAZIL"
"4056",20,3,0.00082967552976139,"2000-2005","2005-2010",2,2070,"CEPAL2004",71.5032623362857,72.3837009653594,"Neoplasms","BRAZIL"
"4077",35,4,0.00858051406644184,"2000-2005","2005-2010",2,2070,"CEPAL2004",71.5032623362857,72.3837009653594,"Circulatory","BRAZIL"
"4098",50,5,0.0348605768653418,"2000-2005","2005-2010",2,2070,"CEPAL2004",71.5032623362857,72.3837009653594,"Abnormal","BRAZIL"
"4119",65,6,-0.00101560970659354,"2000-2005","2005-2010",2,2070,"CEPAL2004",71.5032623362857,72.3837009653594,"Mental","BRAZIL"
"4140",80,7,0,"2000-2005","2005-2010",2,2070,"CEPAL2004",71.5032623362857,72.3837009653594,"Nervous","BRAZIL"
"4161",5,9,0.000176973015648095,"2000-2005","2005-2010",2,2070,"CEPAL2004",71.5032623362857,72.3837009653594,"Digestive","BRAZIL"
"4182",20,10,0.000344902812962105,"2000-2005","2005-2010",2,2070,"CEPAL2004",71.5032623362857,72.3837009653594,"Genitourinary","BRAZIL"
"4203",35,11,0.00012841171366521,"2000-2005","2005-2010",2,2070,"CEPAL2004",71.5032623362857,72.3837009653594,"Perinatal","BRAZIL"
"4224",50,12,0.0014355934886075,"2000-2005","2005-2010",2,2070,"CEPAL2004",71.5032623362857,72.3837009653594,"Respiratory","BRAZIL"
"4245",65,13,-0.00044822514126636,"2000-2005","2005-2010",2,2070,"CEPAL2004",71.5032623362857,72.3837009653594,"External","BRAZIL"
"4266",80,14,0,"2000-2005","2005-2010",2,2070,"CEPAL2004",71.5032623362857,72.3837009653594,"Homicide","BRAZIL"
"4287",5,2,0.00199042087582802,"2005-2010","2010-2015",2,2070,"CEPAL2004",72.3837009653594,73.1926615632437,"Infectious","BRAZIL"
"4308",20,3,0.00194861810135995,"2005-2010","2010-2015",2,2070,"CEPAL2004",72.3837009653594,73.1926615632437,"Neoplasms","BRAZIL"
"4329",35,4,0.00767771763785383,"2005-2010","2010-2015",2,2070,"CEPAL2004",72.3837009653594,73.1926615632437,"Circulatory","BRAZIL"
"4350",50,5,0.0131681627551493,"2005-2010","2010-2015",2,2070,"CEPAL2004",72.3837009653594,73.1926615632437,"Abnormal","BRAZIL"
"4371",65,6,-0.00023832354118837,"2005-2010","2010-2015",2,2070,"CEPAL2004",72.3837009653594,73.1926615632437,"Mental","BRAZIL"
"4392",80,7,0,"2005-2010","2010-2015",2,2070,"CEPAL2004",72.3837009653594,73.1926615632437,"Nervous","BRAZIL"
"4413",5,9,0.000147269478805153,"2005-2010","2010-2015",2,2070,"CEPAL2004",72.3837009653594,73.1926615632437,"Digestive","BRAZIL"
"4434",20,10,0.000240631164984966,"2005-2010","2010-2015",2,2070,"CEPAL2004",72.3837009653594,73.1926615632437,"Genitourinary","BRAZIL"
"4455",35,11,-0.00018581606947122,"2005-2010","2010-2015",2,2070,"CEPAL2004",72.3837009653594,73.1926615632437,"Perinatal","BRAZIL"
"4476",50,12,0.000490742960959422,"2005-2010","2010-2015",2,2070,"CEPAL2004",72.3837009653594,73.1926615632437,"Respiratory","BRAZIL"
"4497",65,13,-0.000304335718721723,"2005-2010","2010-2015",2,2070,"CEPAL2004",72.3837009653594,73.1926615632437,"External","BRAZIL"
"4518",80,14,0,"2005-2010","2010-2015",2,2070,"CEPAL2004",72.3837009653594,73.1926615632437,"Homicide","BRAZIL"
"4540",10,2,0.000444861058716191,"1990-1995","1995-2000",1,2120,"CEPAL2004",69.8973699365959,70.8315143366235,"Infectious","CHILE"
"4561",25,3,0.000388515294620166,"1990-1995","1995-2000",1,2120,"CEPAL2004",69.8973699365959,70.8315143366235,"Neoplasms","CHILE"
"4582",40,4,0.00614204052790096,"1990-1995","1995-2000",1,2120,"CEPAL2004",69.8973699365959,70.8315143366235,"Circulatory","CHILE"
"4603",55,5,0.0121864877922252,"1990-1995","1995-2000",1,2120,"CEPAL2004",69.8973699365959,70.8315143366235,"Abnormal","CHILE"
"4624",70,6,0.00302099125079474,"1990-1995","1995-2000",1,2120,"CEPAL2004",69.8973699365959,70.8315143366235,"Mental","CHILE"
"4645",0,8,0.00106185039724455,"1990-1995","1995-2000",1,2120,"CEPAL2004",69.8973699365959,70.8315143366235,"Endocrine","CHILE"
"4666",10,9,-0.000348592285168334,"1990-1995","1995-2000",1,2120,"CEPAL2004",69.8973699365959,70.8315143366235,"Digestive","CHILE"
"4687",25,10,0.000638804219164432,"1990-1995","1995-2000",1,2120,"CEPAL2004",69.8973699365959,70.8315143366235,"Genitourinary","CHILE"
"4708",40,11,0.000656341079474399,"1990-1995","1995-2000",1,2120,"CEPAL2004",69.8973699365959,70.8315143366235,"Perinatal","CHILE"
"4729",55,12,0.00471846098603615,"1990-1995","1995-2000",1,2120,"CEPAL2004",69.8973699365959,70.8315143366235,"Respiratory","CHILE"
"4750",70,13,0.0104019610884902,"1990-1995","1995-2000",1,2120,"CEPAL2004",69.8973699365959,70.8315143366235,"External","CHILE"
"4771",0,15,-0.000474436703414527,"1990-1995","1995-2000",1,2120,"CEPAL2004",69.8973699365959,70.8315143366235,"Rest","CHILE"
"4792",10,2,0.00160238421723325,"1995-2000","2000-2005",1,2120,"CEPAL2004",70.8315143366235,72.2542393349034,"Infectious","CHILE"
"4813",25,3,0.00223550105077068,"1995-2000","2000-2005",1,2120,"CEPAL2004",70.8315143366235,72.2542393349034,"Neoplasms","CHILE"
"4834",40,4,0.00443325325776768,"1995-2000","2000-2005",1,2120,"CEPAL2004",70.8315143366235,72.2542393349034,"Circulatory","CHILE"
"4855",55,5,0.00489568860695139,"1995-2000","2000-2005",1,2120,"CEPAL2004",70.8315143366235,72.2542393349034,"Abnormal","CHILE"
"4876",70,6,-0.00368907634218775,"1995-2000","2000-2005",1,2120,"CEPAL2004",70.8315143366235,72.2542393349034,"Mental","CHILE"
"4897",0,8,0.000535353588177257,"1995-2000","2000-2005",1,2120,"CEPAL2004",70.8315143366235,72.2542393349034,"Endocrine","CHILE"
"4918",10,9,0.000525447579507008,"1995-2000","2000-2005",1,2120,"CEPAL2004",70.8315143366235,72.2542393349034,"Digestive","CHILE"
"4939",25,10,0.000682049450181124,"1995-2000","2000-2005",1,2120,"CEPAL2004",70.8315143366235,72.2542393349034,"Genitourinary","CHILE"
"4960",40,11,-0.000489731928173059,"1995-2000","2000-2005",1,2120,"CEPAL2004",70.8315143366235,72.2542393349034,"Perinatal","CHILE"
"4981",55,12,0.0298756721658878,"1995-2000","2000-2005",1,2120,"CEPAL2004",70.8315143366235,72.2542393349034,"Respiratory","CHILE"
"5002",70,13,0.00767960884158608,"1995-2000","2000-2005",1,2120,"CEPAL2004",70.8315143366235,72.2542393349034,"External","CHILE"
"5023",0,15,0.000572453289681732,"1995-2000","2000-2005",1,2120,"CEPAL2004",70.8315143366235,72.2542393349034,"Rest","CHILE"
"5044",10,2,0.000620829578165234,"2000-2005","2005-2010",1,2120,"CEPAL2004",72.2542393349034,72.7785110259422,"Infectious","CHILE"
"5065",25,3,0.00268695692072766,"2000-2005","2005-2010",1,2120,"CEPAL2004",72.2542393349034,72.7785110259422,"Neoplasms","CHILE"
"5086",40,4,0.00247818179427564,"2000-2005","2005-2010",1,2120,"CEPAL2004",72.2542393349034,72.7785110259422,"Circulatory","CHILE"
"5107",55,5,-0.00163437394217371,"2000-2005","2005-2010",1,2120,"CEPAL2004",72.2542393349034,72.7785110259422,"Abnormal","CHILE"
"5128",70,6,0.00256203280079595,"2000-2005","2005-2010",1,2120,"CEPAL2004",72.2542393349034,72.7785110259422,"Mental","CHILE"
"5149",0,8,0.00271735320745202,"2000-2005","2005-2010",1,2120,"CEPAL2004",72.2542393349034,72.7785110259422,"Endocrine","CHILE"
"5170",10,9,0.000430899293729442,"2000-2005","2005-2010",1,2120,"CEPAL2004",72.2542393349034,72.7785110259422,"Digestive","CHILE"
"5191",25,10,0.000619613005055274,"2000-2005","2005-2010",1,2120,"CEPAL2004",72.2542393349034,72.7785110259422,"Genitourinary","CHILE"
"5212",40,11,0.000251625449023702,"2000-2005","2005-2010",1,2120,"CEPAL2004",72.2542393349034,72.7785110259422,"Perinatal","CHILE"
"5233",55,12,0.000246111683233776,"2000-2005","2005-2010",1,2120,"CEPAL2004",72.2542393349034,72.7785110259422,"Respiratory","CHILE"
"5254",70,13,0.00243449585383087,"2000-2005","2005-2010",1,2120,"CEPAL2004",72.2542393349034,72.7785110259422,"External","CHILE"
"5275",0,15,-0.00101636063578734,"2000-2005","2005-2010",1,2120,"CEPAL2004",72.2542393349034,72.7785110259422,"Rest","CHILE"
"5296",10,2,0.000342947439890503,"2005-2010","2010-2015",1,2120,"CEPAL2004",72.7785110259422,73.2455842142784,"Infectious","CHILE"
"5317",25,3,-0.000133459962761575,"2005-2010","2010-2015",1,2120,"CEPAL2004",72.7785110259422,73.2455842142784,"Neoplasms","CHILE"
"5338",40,4,-0.00247322365459306,"2005-2010","2010-2015",1,2120,"CEPAL2004",72.7785110259422,73.2455842142784,"Circulatory","CHILE"
"5359",55,5,0.00102924387885203,"2005-2010","2010-2015",1,2120,"CEPAL2004",72.7785110259422,73.2455842142784,"Abnormal","CHILE"
"5380",70,6,0.00480062491776578,"2005-2010","2010-2015",1,2120,"CEPAL2004",72.7785110259422,73.2455842142784,"Mental","CHILE"
"5401",0,8,0.000705690883423839,"2005-2010","2010-2015",1,2120,"CEPAL2004",72.7785110259422,73.2455842142784,"Endocrine","CHILE"
"5422",10,9,4.04704841132887e-05,"2005-2010","2010-2015",1,2120,"CEPAL2004",72.7785110259422,73.2455842142784,"Digestive","CHILE"
"5443",25,10,0.000552346468270638,"2005-2010","2010-2015",1,2120,"CEPAL2004",72.7785110259422,73.2455842142784,"Genitourinary","CHILE"
"5464",40,11,0.000304793176368416,"2005-2010","2010-2015",1,2120,"CEPAL2004",72.7785110259422,73.2455842142784,"Perinatal","CHILE"
"5485",55,12,8.65022065042332e-05,"2005-2010","2010-2015",1,2120,"CEPAL2004",72.7785110259422,73.2455842142784,"Respiratory","CHILE"
"5506",70,13,0.00156485107019728,"2005-2010","2010-2015",1,2120,"CEPAL2004",72.7785110259422,73.2455842142784,"External","CHILE"
"5527",0,15,-7.57948344099496e-05,"2005-2010","2010-2015",1,2120,"CEPAL2004",72.7785110259422,73.2455842142784,"Rest","CHILE"
"5548",10,2,0.000920320217890935,"1990-1995","1995-2000",2,2120,"CEPAL2004",74.2766304953282,75.1590356610449,"Infectious","CHILE"
"5569",25,3,0.00136035466913446,"1990-1995","1995-2000",2,2120,"CEPAL2004",74.2766304953282,75.1590356610449,"Neoplasms","CHILE"
"5590",40,4,0.00356438264332054,"1990-1995","1995-2000",2,2120,"CEPAL2004",74.2766304953282,75.1590356610449,"Circulatory","CHILE"
"5611",55,5,0.0126230828921821,"1990-1995","1995-2000",2,2120,"CEPAL2004",74.2766304953282,75.1590356610449,"Abnormal","CHILE"
"5632",70,6,0.00340009414282318,"1990-1995","1995-2000",2,2120,"CEPAL2004",74.2766304953282,75.1590356610449,"Mental","CHILE"
"5653",0,8,0.000260516499085246,"1990-1995","1995-2000",2,2120,"CEPAL2004",74.2766304953282,75.1590356610449,"Endocrine","CHILE"
"5674",10,9,0.000670522752791492,"1990-1995","1995-2000",2,2120,"CEPAL2004",74.2766304953282,75.1590356610449,"Digestive","CHILE"
"5695",25,10,0.00164654710237385,"1990-1995","1995-2000",2,2120,"CEPAL2004",74.2766304953282,75.1590356610449,"Genitourinary","CHILE"
"5716",40,11,0.000587805386261251,"1990-1995","1995-2000",2,2120,"CEPAL2004",74.2766304953282,75.1590356610449,"Perinatal","CHILE"
"5737",55,12,0.00543343394029735,"1990-1995","1995-2000",2,2120,"CEPAL2004",74.2766304953282,75.1590356610449,"Respiratory","CHILE"
"5758",70,13,0.00587024003035079,"1990-1995","1995-2000",2,2120,"CEPAL2004",74.2766304953282,75.1590356610449,"External","CHILE"
"5779",0,15,2.58047708910919e-05,"1990-1995","1995-2000",2,2120,"CEPAL2004",74.2766304953282,75.1590356610449,"Rest","CHILE"
"5800",10,2,0.000565163777118426,"1995-2000","2000-2005",2,2120,"CEPAL2004",75.1590356610449,76.3449977740707,"Infectious","CHILE"
"5821",25,3,0.00322208209415211,"1995-2000","2000-2005",2,2120,"CEPAL2004",75.1590356610449,76.3449977740707,"Neoplasms","CHILE"
"5842",40,4,0.00746988767884048,"1995-2000","2000-2005",2,2120,"CEPAL2004",75.1590356610449,76.3449977740707,"Circulatory","CHILE"
"5863",55,5,0.00689504115805568,"1995-2000","2000-2005",2,2120,"CEPAL2004",75.1590356610449,76.3449977740707,"Abnormal","CHILE"
"5884",70,6,-0.00363841829394775,"1995-2000","2000-2005",2,2120,"CEPAL2004",75.1590356610449,76.3449977740707,"Mental","CHILE"
"5905",0,8,0.00119236363867827,"1995-2000","2000-2005",2,2120,"CEPAL2004",75.1590356610449,76.3449977740707,"Endocrine","CHILE"
"5926",10,9,-0.000289366414082945,"1995-2000","2000-2005",2,2120,"CEPAL2004",75.1590356610449,76.3449977740707,"Digestive","CHILE"
"5947",25,10,0.000560515079125496,"1995-2000","2000-2005",2,2120,"CEPAL2004",75.1590356610449,76.3449977740707,"Genitourinary","CHILE"
"5968",40,11,9.77840923044357e-05,"1995-2000","2000-2005",2,2120,"CEPAL2004",75.1590356610449,76.3449977740707,"Perinatal","CHILE"
"5989",55,12,0.0148385778405618,"1995-2000","2000-2005",2,2120,"CEPAL2004",75.1590356610449,76.3449977740707,"Respiratory","CHILE"
"6010",70,13,0.00440085700396243,"1995-2000","2000-2005",2,2120,"CEPAL2004",75.1590356610449,76.3449977740707,"External","CHILE"
"6031",0,15,0.000267687761578358,"1995-2000","2000-2005",2,2120,"CEPAL2004",75.1590356610449,76.3449977740707,"Rest","CHILE"
"6052",10,2,0.000229309274380129,"2000-2005","2005-2010",2,2120,"CEPAL2004",76.3449977740707,76.7596895290431,"Infectious","CHILE"
"6073",25,3,0.00077498909229871,"2000-2005","2005-2010",2,2120,"CEPAL2004",76.3449977740707,76.7596895290431,"Neoplasms","CHILE"
"6094",40,4,0.00170735159862878,"2000-2005","2005-2010",2,2120,"CEPAL2004",76.3449977740707,76.7596895290431,"Circulatory","CHILE"
"6115",55,5,0.000134150954435218,"2000-2005","2005-2010",2,2120,"CEPAL2004",76.3449977740707,76.7596895290431,"Abnormal","CHILE"
"6136",70,6,0.00124354271433716,"2000-2005","2005-2010",2,2120,"CEPAL2004",76.3449977740707,76.7596895290431,"Mental","CHILE"
"6157",0,8,0.00127774542314184,"2000-2005","2005-2010",2,2120,"CEPAL2004",76.3449977740707,76.7596895290431,"Endocrine","CHILE"
"6178",10,9,0.00116945663619161,"2000-2005","2005-2010",2,2120,"CEPAL2004",76.3449977740707,76.7596895290431,"Digestive","CHILE"
"6199",25,10,0.000184916968403713,"2000-2005","2005-2010",2,2120,"CEPAL2004",76.3449977740707,76.7596895290431,"Genitourinary","CHILE"
"6220",40,11,6.62065822034086e-05,"2000-2005","2005-2010",2,2120,"CEPAL2004",76.3449977740707,76.7596895290431,"Perinatal","CHILE"
"6241",55,12,0.000501972306729388,"2000-2005","2005-2010",2,2120,"CEPAL2004",76.3449977740707,76.7596895290431,"Respiratory","CHILE"
"6262",70,13,-0.00075706832357491,"2000-2005","2005-2010",2,2120,"CEPAL2004",76.3449977740707,76.7596895290431,"External","CHILE"
"6283",0,15,-0.000144953136134222,"2000-2005","2005-2010",2,2120,"CEPAL2004",76.3449977740707,76.7596895290431,"Rest","CHILE"
"6304",10,2,0.000638672981191636,"2005-2010","2010-2015",2,2120,"CEPAL2004",76.7596895290431,77.1367537778302,"Infectious","CHILE"
"6325",25,3,0.00164046033911033,"2005-2010","2010-2015",2,2120,"CEPAL2004",76.7596895290431,77.1367537778302,"Neoplasms","CHILE"
"6346",40,4,0.00150157565331985,"2005-2010","2010-2015",2,2120,"CEPAL2004",76.7596895290431,77.1367537778302,"Circulatory","CHILE"
"6367",55,5,-0.00040514583377769,"2005-2010","2010-2015",2,2120,"CEPAL2004",76.7596895290431,77.1367537778302,"Abnormal","CHILE"
"6388",70,6,0.00297403687703633,"2005-2010","2010-2015",2,2120,"CEPAL2004",76.7596895290431,77.1367537778302,"Mental","CHILE"
"6409",0,8,0.00128240134508556,"2005-2010","2010-2015",2,2120,"CEPAL2004",76.7596895290431,77.1367537778302,"Endocrine","CHILE"
"6430",10,9,0.000180080378929744,"2005-2010","2010-2015",2,2120,"CEPAL2004",76.7596895290431,77.1367537778302,"Digestive","CHILE"
"6451",25,10,0.000421812680524976,"2005-2010","2010-2015",2,2120,"CEPAL2004",76.7596895290431,77.1367537778302,"Genitourinary","CHILE"
"6472",40,11,-0.00063469671606117,"2005-2010","2010-2015",2,2120,"CEPAL2004",76.7596895290431,77.1367537778302,"Perinatal","CHILE"
"6493",55,12,0.00156530842312921,"2005-2010","2010-2015",2,2120,"CEPAL2004",76.7596895290431,77.1367537778302,"Respiratory","CHILE"
"6514",70,13,0.000509207579648877,"2005-2010","2010-2015",2,2120,"CEPAL2004",76.7596895290431,77.1367537778302,"External","CHILE"
"6535",0,15,-0.000428804099039861,"2005-2010","2010-2015",2,2120,"CEPAL2004",76.7596895290431,77.1367537778302,"Rest","CHILE"
"6557",15,2,0.00255779059169616,"1990-1995","1995-2000",1,2130,"CEPAL2004",62.7547224349714,65.5824586400538,"Infectious","COLOMBIA"
"6578",30,3,0.00570928288494197,"1990-1995","1995-2000",1,2130,"CEPAL2004",62.7547224349714,65.5824586400538,"Neoplasms","COLOMBIA"
"6599",45,4,0.0226789517088338,"1990-1995","1995-2000",1,2130,"CEPAL2004",62.7547224349714,65.5824586400538,"Circulatory","COLOMBIA"
"6620",60,5,0.0235006451745364,"1990-1995","1995-2000",1,2130,"CEPAL2004",62.7547224349714,65.5824586400538,"Abnormal","COLOMBIA"
"6641",75,6,0.000371186823109362,"1990-1995","1995-2000",1,2130,"CEPAL2004",62.7547224349714,65.5824586400538,"Mental","COLOMBIA"
"6662",1,8,0.0122149431627647,"1990-1995","1995-2000",1,2130,"CEPAL2004",62.7547224349714,65.5824586400538,"Endocrine","COLOMBIA"
"6683",15,9,0.00115042898049009,"1990-1995","1995-2000",1,2130,"CEPAL2004",62.7547224349714,65.5824586400538,"Digestive","COLOMBIA"
"6704",30,10,0.00289622533296205,"1990-1995","1995-2000",1,2130,"CEPAL2004",62.7547224349714,65.5824586400538,"Genitourinary","COLOMBIA"
"6725",45,11,-0.000197845936843224,"1990-1995","1995-2000",1,2130,"CEPAL2004",62.7547224349714,65.5824586400538,"Perinatal","COLOMBIA"
"6746",60,12,-0.0017005347988482,"1990-1995","1995-2000",1,2130,"CEPAL2004",62.7547224349714,65.5824586400538,"Respiratory","COLOMBIA"
"6767",75,13,0.000169355952794139,"1990-1995","1995-2000",1,2130,"CEPAL2004",62.7547224349714,65.5824586400538,"External","COLOMBIA"
"6788",1,15,0.00173048798204797,"1990-1995","1995-2000",1,2130,"CEPAL2004",62.7547224349714,65.5824586400538,"Rest","COLOMBIA"
"6809",15,2,0.00135556279137154,"1995-2000","2000-2005",1,2130,"CEPAL2004",65.5824586400538,67.4166629277724,"Infectious","COLOMBIA"
"6830",30,3,0.00525040462094355,"1995-2000","2000-2005",1,2130,"CEPAL2004",65.5824586400538,67.4166629277724,"Neoplasms","COLOMBIA"
"6851",45,4,0.0220673622151885,"1995-2000","2000-2005",1,2130,"CEPAL2004",65.5824586400538,67.4166629277724,"Circulatory","COLOMBIA"
"6872",60,5,0.0158342275594713,"1995-2000","2000-2005",1,2130,"CEPAL2004",65.5824586400538,67.4166629277724,"Abnormal","COLOMBIA"
"6893",75,6,-3.67366895580005e-05,"1995-2000","2000-2005",1,2130,"CEPAL2004",65.5824586400538,67.4166629277724,"Mental","COLOMBIA"
"6914",1,8,-0.00256028443625452,"1995-2000","2000-2005",1,2130,"CEPAL2004",65.5824586400538,67.4166629277724,"Endocrine","COLOMBIA"
"6935",15,9,0.000851673031600531,"1995-2000","2000-2005",1,2130,"CEPAL2004",65.5824586400538,67.4166629277724,"Digestive","COLOMBIA"
"6956",30,10,0.00108875585878774,"1995-2000","2000-2005",1,2130,"CEPAL2004",65.5824586400538,67.4166629277724,"Genitourinary","COLOMBIA"
"6977",45,11,0.000261052557006559,"1995-2000","2000-2005",1,2130,"CEPAL2004",65.5824586400538,67.4166629277724,"Perinatal","COLOMBIA"
"6998",60,12,0.00486827265294177,"1995-2000","2000-2005",1,2130,"CEPAL2004",65.5824586400538,67.4166629277724,"Respiratory","COLOMBIA"
"7019",75,13,0.00254498898705708,"1995-2000","2000-2005",1,2130,"CEPAL2004",65.5824586400538,67.4166629277724,"External","COLOMBIA"
"7040",1,15,0.000269590695289845,"1995-2000","2000-2005",1,2130,"CEPAL2004",65.5824586400538,67.4166629277724,"Rest","COLOMBIA"
"7061",15,2,-0.000118994499917403,"2000-2005","2005-2010",1,2130,"CEPAL2004",67.4166629277724,68.5408033481907,"Infectious","COLOMBIA"
"7082",30,3,2.60519810518984e-05,"2000-2005","2005-2010",1,2130,"CEPAL2004",67.4166629277724,68.5408033481907,"Neoplasms","COLOMBIA"
"7103",45,4,0.00540806250947485,"2000-2005","2005-2010",1,2130,"CEPAL2004",67.4166629277724,68.5408033481907,"Circulatory","COLOMBIA"
"7124",60,5,-0.00101731146345778,"2000-2005","2005-2010",1,2130,"CEPAL2004",67.4166629277724,68.5408033481907,"Abnormal","COLOMBIA"
"7145",75,6,-0.000120996927247777,"2000-2005","2005-2010",1,2130,"CEPAL2004",67.4166629277724,68.5408033481907,"Mental","COLOMBIA"
"7166",1,8,0.0136013347891832,"2000-2005","2005-2010",1,2130,"CEPAL2004",67.4166629277724,68.5408033481907,"Endocrine","COLOMBIA"
"7187",15,9,-0.000558161048965803,"2000-2005","2005-2010",1,2130,"CEPAL2004",67.4166629277724,68.5408033481907,"Digestive","COLOMBIA"
"7208",30,10,0.000709064678927508,"2000-2005","2005-2010",1,2130,"CEPAL2004",67.4166629277724,68.5408033481907,"Genitourinary","COLOMBIA"
"7229",45,11,-0.000287660312889392,"2000-2005","2005-2010",1,2130,"CEPAL2004",67.4166629277724,68.5408033481907,"Perinatal","COLOMBIA"
