"","Cause","Period1","Period2","Sex","Country","Sources","Change","Contribution","Prop","Country.name","Cause.name","Change","Contribution","Prop"
"145",6,"1995-2000","2000-2005",1,2120,"CEPAL2004",1.42272499827988,-0.0473599772658346,-3.32882161507631,"CHILE","Mental",1.18596211302577,-0.0160962252172994,-1.35722929430122
"146",7,"1995-2000","2000-2005",1,2120,"CEPAL2004",1.42272499827988,-0.00720853285873405,-0.506670851179914,"CHILE","Nervous",1.18596211302577,-0.0135201980513819,-1.14001939040764
"147",8,"1995-2000","2000-2005",1,2120,"CEPAL2004",1.42272499827988,0.00898683128105777,0.631663272376824,"CHILE","Endocrine",1.18596211302577,0.00662272777428188,0.558426588972998
"148",9,"1995-2000","2000-2005",1,2120,"CEPAL2004",1.42272499827988,0.101639426545952,7.14399667320375,"CHILE","Digestive",1.18596211302577,0.0762567783872004,6.42995063245697
"149",10,"1995-2000","2000-2005",1,2120,"CEPAL2004",1.42272499827988,0.00987130346374463,0.693830745624023,"CHILE","Genitourinary",1.18596211302577,0.0174284291123307,1.46956036123829
"150",11,"1995-2000","2000-2005",1,2120,"CEPAL2004",1.42272499827988,0.1176446088404,8.26896336134083,"CHILE","Perinatal",1.18596211302577,0.129731750963596,10.9389456491665
"151",12,"1995-2000","2000-2005",1,2120,"CEPAL2004",1.42272499827988,0.351151584305566,24.6816204628527,"CHILE","Respiratory",1.18596211302577,0.233608914004625,19.6978395379439
"152",13,"1995-2000","2000-2005",1,2120,"CEPAL2004",1.42272499827988,0.522683252247036,36.7381786978495,"CHILE","External",1.18596211302577,0.150707454757361,12.7076112383437
"153",14,"1995-2000","2000-2005",1,2120,"CEPAL2004",1.42272499827988,-0.097110261134504,-6.82565226954708,"CHILE","Homicide",1.18596211302577,-0.00681366007370879,-0.574525948078137
"154",15,"1995-2000","2000-2005",1,2120,"CEPAL2004",1.42272499827988,0.00734222732586413,0.516067921400211,"CHILE","Rest",1.18596211302577,0.0174625014941987,1.47243333512959
"155",2,"2000-2005","2005-2010",1,2120,"CEPAL2004",0.524271691038834,0.0551896251538087,10.5269130676218,"CHILE","Infectious",0.414691754972395,0.030225303520829,7.28861935604218
"156",3,"2000-2005","2005-2010",1,2120,"CEPAL2004",0.524271691038834,0.0423695419450515,8.08160018350354,"CHILE","Neoplasms",0.414691754972395,0.102845408512571,24.8004469052965
"157",4,"2000-2005","2005-2010",1,2120,"CEPAL2004",0.524271691038834,0.103172582579801,19.6792205917826,"CHILE","Circulatory",0.414691754972395,0.137247678953974,33.0963124557685
"158",5,"2000-2005","2005-2010",1,2120,"CEPAL2004",0.524271691038834,0.0127680076218737,2.43537994519104,"CHILE","Abnormal",0.414691754972395,0.014900592761754,3.59317314199937
"159",6,"2000-2005","2005-2010",1,2120,"CEPAL2004",0.524271691038834,0.0567575654725678,10.8259832530923,"CHILE","Mental",0.414691754972395,0.0078985681881174,1.90468416442067
"160",7,"2000-2005","2005-2010",1,2120,"CEPAL2004",0.524271691038834,-0.0131356068697099,-2.50549611856439,"CHILE","Nervous",0.414691754972395,-0.00379594405998385,-0.915365211501862
"161",8,"2000-2005","2005-2010",1,2120,"CEPAL2004",0.524271691038834,-0.00242074184341976,-0.461734227652671,"CHILE","Endocrine",0.414691754972395,0.0173273660449967,4.17837245067727
"162",9,"2000-2005","2005-2010",1,2120,"CEPAL2004",0.524271691038834,0.0798657043539107,15.233648071987,"CHILE","Digestive",0.414691754972395,0.0397321569198116,9.58113018727765
"163",10,"2000-2005","2005-2010",1,2120,"CEPAL2004",0.524271691038834,-0.00134683489147827,-0.256896360131432,"CHILE","Genitourinary",0.414691754972395,0.00188849876243234,0.455398193908643
"164",11,"2000-2005","2005-2010",1,2120,"CEPAL2004",0.524271691038834,0.0229821822555871,4.38363975175702,"CHILE","Perinatal",0.414691754972395,0.0227103789964869,5.47644816280436
"165",12,"2000-2005","2005-2010",1,2120,"CEPAL2004",0.524271691038834,0.0463065103093973,8.83254066563118,"CHILE","Respiratory",0.414691754972395,0.051965846385247,12.5311983568871
"166",13,"2000-2005","2005-2010",1,2120,"CEPAL2004",0.524271691038834,0.0935930722830719,17.8520171664465,"CHILE","External",0.414691754972395,-0.0197750516135286,-4.76861460986725
"167",14,"2000-2005","2005-2010",1,2120,"CEPAL2004",0.524271691038834,0.0241767906551254,4.61150030954743,"CHILE","Homicide",0.414691754972395,-0.000611824391089031,-0.147537148678
"168",15,"2000-2005","2005-2010",1,2120,"CEPAL2004",0.524271691038834,0.00399329201324768,0.761683699788378,"CHILE","Rest",0.414691754972395,0.0121327759907693,2.92573359496307
"169",2,"2005-2010","2010-2015",1,2120,"CEPAL2004",0.467073188336229,-0.0109860808754451,-2.35211122149376,"CHILE","Infectious",0.377064248787121,-0.00800620670672843,-2.12330040105406
"170",3,"2005-2010","2010-2015",1,2120,"CEPAL2004",0.467073188336229,0.033929651337827,7.26431150087816,"CHILE","Neoplasms",0.377064248787121,0.0906762964914696,24.0479697513467
"171",4,"2005-2010","2010-2015",1,2120,"CEPAL2004",0.467073188336229,0.0728033446017466,15.5871384656184,"CHILE","Circulatory",0.377064248787121,0.112086465270239,29.7260919407714
"172",5,"2005-2010","2010-2015",1,2120,"CEPAL2004",0.467073188336229,0.0290894969299571,6.2280382724552,"CHILE","Abnormal",0.377064248787121,0.0153966128277705,4.08328630393782
"173",6,"2005-2010","2010-2015",1,2120,"CEPAL2004",0.467073188336229,0.0467687762990193,10.0131579947064,"CHILE","Mental",0.377064248787121,0.0136596341877824,3.62262777012684
"174",7,"2005-2010","2010-2015",1,2120,"CEPAL2004",0.467073188336229,0.00882983012477047,1.89045964214375,"CHILE","Nervous",0.377064248787121,0.009304333293868,2.4675723895322
"175",8,"2005-2010","2010-2015",1,2120,"CEPAL2004",0.467073188336229,0.00547088148254562,1.17131139597919,"CHILE","Endocrine",0.377064248787121,0.0121294902638854,3.21682320795502
"176",9,"2005-2010","2010-2015",1,2120,"CEPAL2004",0.467073188336229,0.0307806572114151,6.59011435039967,"CHILE","Digestive",0.377064248787121,0.0213651513200245,5.66618325358302
"177",10,"2005-2010","2010-2015",1,2120,"CEPAL2004",0.467073188336229,0.0108049169710996,2.31332417293915,"CHILE","Genitourinary",0.377064248787121,0.0161875776458754,4.29305554635447
"178",11,"2005-2010","2010-2015",1,2120,"CEPAL2004",0.467073188336229,0.0214856385347683,4.60005820743055,"CHILE","Perinatal",0.377064248787121,0.0216371392155185,5.738316290955
"179",12,"2005-2010","2010-2015",1,2120,"CEPAL2004",0.467073188336229,0.0343103803604318,7.34582528332432,"CHILE","Respiratory",0.377064248787121,0.0200379422694574,5.31419839826029
"180",13,"2005-2010","2010-2015",1,2120,"CEPAL2004",0.467073188336229,0.152683354249653,32.6893853174338,"CHILE","External",0.377064248787121,0.0394109952809789,10.4520636490332
"181",14,"2005-2010","2010-2015",1,2120,"CEPAL2004",0.467073188336229,0.0304911496489605,6.52813101038268,"CHILE","Homicide",0.377064248787121,0.0043685724346809,1.1585750833533
"182",15,"2005-2010","2010-2015",1,2120,"CEPAL2004",0.467073188336229,0.000611191459480378,0.130855607802605,"CHILE","Rest",0.377064248787121,0.00881024499230392,2.33653681584591
"183",2,"1990-1995","1995-2000",1,2130,"CEPAL2004",2.82773620508246,0.0988748233557715,3.49660704481761,"COLOMBIA","Infectious",1.02450444177576,0.119480140269228,11.6622374093503
"184",3,"1990-1995","1995-2000",1,2130,"CEPAL2004",2.82773620508246,0.0493015603735973,1.74349927991814,"COLOMBIA","Neoplasms",1.02450444177576,0.0331138249730684,3.23217973712955
"185",4,"1990-1995","1995-2000",1,2130,"CEPAL2004",2.82773620508246,0.331376602039857,11.7187947533527,"COLOMBIA","Circulatory",1.02450444177576,0.319010716856413,31.1380511248419
"186",5,"1990-1995","1995-2000",1,2130,"CEPAL2004",2.82773620508246,0.341812956681036,12.0878657657909,"COLOMBIA","Abnormal",1.02450444177576,0.312486071867717,30.5011924912779
"187",6,"1990-1995","1995-2000",1,2130,"CEPAL2004",2.82773620508246,0.0070734890741069,0.250146709632719,"COLOMBIA","Mental",1.02450444177576,0.00252549050546566,0.246508497424205
"188",7,"1990-1995","1995-2000",1,2130,"CEPAL2004",2.82773620508246,0.060340857170667,2.13389272529074,"COLOMBIA","Nervous",1.02450444177576,0.0310326180543412,3.02903694595533
"189",8,"1990-1995","1995-2000",1,2130,"CEPAL2004",2.82773620508246,0.0386471829373806,1.36671811422571,"COLOMBIA","Endocrine",1.02450444177576,-0.0495535493977096,-4.83683109385247
"190",9,"1990-1995","1995-2000",1,2130,"CEPAL2004",2.82773620508246,0.0441799362965282,1.56237828044642,"COLOMBIA","Digestive",1.02450444177576,0.0181794191085473,1.77445976486321
"191",10,"1990-1995","1995-2000",1,2130,"CEPAL2004",2.82773620508246,0.03241443644701,1.14630340654654,"COLOMBIA","Genitourinary",1.02450444177576,0.0219097527192177,2.13857078855039
"192",11,"1990-1995","1995-2000",1,2130,"CEPAL2004",2.82773620508246,0.0314819472425599,1.11332687914719,"COLOMBIA","Perinatal",1.02450444177576,0.0361630813493723,3.52981206081364
"193",12,"1990-1995","1995-2000",1,2130,"CEPAL2004",2.82773620508246,0.163291970904245,5.77465361198654,"COLOMBIA","Respiratory",1.02450444177576,0.114675565703253,11.1932716957759
"194",13,"1990-1995","1995-2000",1,2130,"CEPAL2004",2.82773620508246,0.211332427349837,7.47355524076104,"COLOMBIA","External",1.02450444177576,-0.0207327968770661,-2.02369028689912
"195",14,"1990-1995","1995-2000",1,2130,"CEPAL2004",2.82773620508246,1.39958811034059,49.4950026747554,"COLOMBIA","Homicide",1.02450444177576,0.0568790899696593,5.551863676752
"196",15,"1990-1995","1995-2000",1,2130,"CEPAL2004",2.82773620508246,0.0180199048692637,0.637255513328133,"COLOMBIA","Rest",1.02450444177576,0.0293350166742579,2.86333718801764
"197",2,"1995-2000","2000-2005",1,2130,"CEPAL2004",1.83420428771855,0.0664093204026368,3.62060654024744,"COLOMBIA","Infectious",0.909868642056935,0.0790603193589701,8.68920146321768
"198",3,"1995-2000","2000-2005",1,2130,"CEPAL2004",1.83420428771855,0.0101795736897386,0.554985819076908,"COLOMBIA","Neoplasms",0.909868642056935,-0.013119574053528,-1.44191957466175
"199",4,"1995-2000","2000-2005",1,2130,"CEPAL2004",1.83420428771855,0.261131418709244,14.2367685245163,"COLOMBIA","Circulatory",0.909868642056935,0.336816809513095,37.0181797618231
"200",5,"1995-2000","2000-2005",1,2130,"CEPAL2004",1.83420428771855,0.161926483374665,8.82815967986178,"COLOMBIA","Abnormal",0.909868642056935,0.166879386447207,18.3410416332124
"201",6,"1995-2000","2000-2005",1,2130,"CEPAL2004",1.83420428771855,0.000334495516027398,0.018236546401462,"COLOMBIA","Mental",0.909868642056935,-2.28692353297156e-05,-0.00251346560070641
"202",7,"1995-2000","2000-2005",1,2130,"CEPAL2004",1.83420428771855,0.00743471806861272,0.405337514386704,"COLOMBIA","Nervous",0.909868642056935,-0.00727787537230969,-0.799881986904905
"203",8,"1995-2000","2000-2005",1,2130,"CEPAL2004",1.83420428771855,0.019317157427346,1.05316281052714,"COLOMBIA","Endocrine",0.909868642056935,-0.023738310898144,-2.6089821981862
"204",9,"1995-2000","2000-2005",1,2130,"CEPAL2004",1.83420428771855,0.016792191881634,0.915502814712135,"COLOMBIA","Digestive",0.909868642056935,-0.0159314617568771,-1.75096283358671
"205",10,"1995-2000","2000-2005",1,2130,"CEPAL2004",1.83420428771855,-0.00161926176559577,-0.0882814295244,"COLOMBIA","Genitourinary",0.909868642056935,0.000933821823400187,0.102632597743901
"206",11,"1995-2000","2000-2005",1,2130,"CEPAL2004",1.83420428771855,0.150546223888928,8.20771300650394,"COLOMBIA","Perinatal",0.909868642056935,0.123284044885938,13.5496531243489
"207",12,"1995-2000","2000-2005",1,2130,"CEPAL2004",1.83420428771855,0.176173843462581,9.60491939977487,"COLOMBIA","Respiratory",0.909868642056935,0.178927774055289,19.6652314174481
"208",13,"1995-2000","2000-2005",1,2130,"CEPAL2004",1.83420428771855,0.451332767826609,24.6064612785304,"COLOMBIA","External",0.909868642056935,0.105961100576389,11.6457580444627
"209",14,"1995-2000","2000-2005",1,2130,"CEPAL2004",1.83420428771855,0.534071039051729,29.1173149374777,"COLOMBIA","Homicide",0.909868642056935,-0.000330547619978866,-0.0363291583751693
"210",15,"1995-2000","2000-2005",1,2130,"CEPAL2004",1.83420428771855,-0.0198256838156064,-1.08088744249237,"COLOMBIA","Rest",0.909868642056935,-0.0215739756671964,-2.37110882494249
"211",2,"2000-2005","2005-2010",1,2130,"CEPAL2004",1.1241404204183,0.082295748534128,7.32077123456741,"COLOMBIA","Infectious",0.800036784421323,0.0831061351833217,10.3877892618942
"212",3,"2000-2005","2005-2010",1,2130,"CEPAL2004",1.1241404204183,-0.0412587748506439,-3.67025098477388,"COLOMBIA","Neoplasms",0.800036784421323,0.014489382434717,1.81108952948924
"213",4,"2000-2005","2005-2010",1,2130,"CEPAL2004",1.1241404204183,0.0813319371562227,7.235033602471,"COLOMBIA","Circulatory",0.800036784421323,0.228784963833077,28.5968055829533
"214",5,"2000-2005","2005-2010",1,2130,"CEPAL2004",1.1241404204183,-0.0104140033277113,-0.926397017539514,"COLOMBIA","Abnormal",0.800036784421323,0.0130649137669145,1.63303913286494
"215",6,"2000-2005","2005-2010",1,2130,"CEPAL2004",1.1241404204183,0.000465052852052984,0.0413696406254955,"COLOMBIA","Mental",0.800036784421323,0.000165037140549747,0.0206286940505018
"216",7,"2000-2005","2005-2010",1,2130,"CEPAL2004",1.1241404204183,-0.00506037435157405,-0.450155003739751,"COLOMBIA","Nervous",0.800036784421323,-0.000491154189596152,-0.0613914508882752
"217",8,"2000-2005","2005-2010",1,2130,"CEPAL2004",1.1241404204183,0.0869511666581235,7.73490260458461,"COLOMBIA","Endocrine",0.800036784421323,0.118950244737377,14.8680969492441
"218",9,"2000-2005","2005-2010",1,2130,"CEPAL2004",1.1241404204183,-0.0103171381873128,-0.917780198978495,"COLOMBIA","Digestive",0.800036784421323,-0.00334670163797849,-0.41831847024374
"219",10,"2000-2005","2005-2010",1,2130,"CEPAL2004",1.1241404204183,-0.0228627382816316,-2.03379736787013,"COLOMBIA","Genitourinary",0.800036784421323,-0.0126819064651273,-1.5851654214
"220",11,"2000-2005","2005-2010",1,2130,"CEPAL2004",1.1241404204183,0.144026779356938,12.8121697913278,"COLOMBIA","Perinatal",0.800036784421323,0.114540238501291,14.316871515369
"221",12,"2000-2005","2005-2010",1,2130,"CEPAL2004",1.1241404204183,0.0368394775623421,3.27712418246058,"COLOMBIA","Respiratory",0.800036784421323,0.0840442833235872,10.5050523876071
"222",13,"2000-2005","2005-2010",1,2130,"CEPAL2004",1.1241404204183,0.0589089283564132,5.24035318777104,"COLOMBIA","External",0.800036784421323,0.0651763967723249,8.14667500813326
"223",14,"2000-2005","2005-2010",1,2130,"CEPAL2004",1.1241404204183,0.725941824898551,64.5775039944229,"COLOMBIA","Homicide",0.800036784421323,0.0899619312681521,11.2447243701704
"224",15,"2000-2005","2005-2010",1,2130,"CEPAL2004",1.1241404204183,-0.00270746595759018,-0.240847665328386,"COLOMBIA","Rest",0.800036784421323,0.00427301975271698,0.534102910756498
"225",2,"2005-2010","2010-2015",1,2130,"CEPAL2004",0.589701302470189,0.0690534219538513,11.7098981576935,"COLOMBIA","Infectious",0.694599696755077,0.0732093037155086,10.5397834259814
"226",3,"2005-2010","2010-2015",1,2130,"CEPAL2004",0.589701302470189,-0.0725946975212524,-12.3104183791289,"COLOMBIA","Neoplasms",0.694599696755077,0.0135772464607129,1.95468649412618
"227",4,"2005-2010","2010-2015",1,2130,"CEPAL2004",0.589701302470189,0.0828766744557125,14.054009056543,"COLOMBIA","Circulatory",0.694599696755077,0.209780743360208,30.2016750569038
"228",5,"2005-2010","2010-2015",1,2130,"CEPAL2004",0.589701302470189,-0.022295740535606,-3.7808531950348,"COLOMBIA","Abnormal",0.694599696755077,-0.0215109372532074,-3.09688261508015
"229",6,"2005-2010","2010-2015",1,2130,"CEPAL2004",0.589701302470189,-0.00173195884869037,-0.293701038379158,"COLOMBIA","Mental",0.694599696755077,-0.00109027593476878,-0.15696464306883
"230",7,"2005-2010","2010-2015",1,2130,"CEPAL2004",0.589701302470189,0.00779353032284095,1.32160642857575,"COLOMBIA","Nervous",0.694599696755077,0.0145071321744587,2.08856010767509
"231",8,"2005-2010","2010-2015",1,2130,"CEPAL2004",0.589701302470189,0.0367735157321685,6.23595633554286,"COLOMBIA","Endocrine",0.694599696755077,0.0763637392699329,10.9939206173969
"232",9,"2005-2010","2010-2015",1,2130,"CEPAL2004",0.589701302470189,0.0206189538342205,3.49650810467099,"COLOMBIA","Digestive",0.694599696755077,0.033921446889176,4.88359655894539
"233",10,"2005-2010","2010-2015",1,2130,"CEPAL2004",0.589701302470189,-0.00116935766850859,-0.198296606029238,"COLOMBIA","Genitourinary",0.694599696755077,0.0122588854466384,1.76488494076625
"234",11,"2005-2010","2010-2015",1,2130,"CEPAL2004",0.589701302470189,0.111592222798334,18.9235164193953,"COLOMBIA","Perinatal",0.694599696755077,0.0784759046098604,11.2980044443543
"235",12,"2005-2010","2010-2015",1,2130,"CEPAL2004",0.589701302470189,0.0598705491448728,10.1526906747674,"COLOMBIA","Respiratory",0.694599696755077,0.0919923674299168,13.2439400506036
"236",13,"2005-2010","2010-2015",1,2130,"CEPAL2004",0.589701302470189,0.115848006190941,19.6452010035703,"COLOMBIA","External",0.694599696755077,0.0788962412011733,11.358519384582
"237",14,"2005-2010","2010-2015",1,2130,"CEPAL2004",0.589701302470189,0.188947096030611,32.0411529089615,"COLOMBIA","Homicide",0.694599696755077,0.0290146604139617,4.17717723596884
"238",15,"2005-2010","2010-2015",1,2130,"CEPAL2004",0.589701302470189,-0.00588091341931508,-0.997269871150127,"COLOMBIA","Rest",0.694599696755077,0.00520323897149997,0.749098940844295
"239",2,"1990-1995","1995-2000",1,2140,"CEPAL2004",0.615529967819072,-0.0565735951265165,-9.1910383058954,"COSTA RICA","Infectious",0.599556895128586,0.00743154812303382,1.23950673962977
"240",3,"1990-1995","1995-2000",1,2140,"CEPAL2004",0.615529967819072,0.174866717661681,28.4091314483459,"COSTA RICA","Neoplasms",0.599556895128586,0.131889599215811,21.9978454567726
"241",4,"1990-1995","1995-2000",1,2140,"CEPAL2004",0.615529967819072,0.156932215053058,25.4954629762537,"COSTA RICA","Circulatory",0.599556895128586,0.191537802124755,31.9465598145904
"242",5,"1990-1995","1995-2000",1,2140,"CEPAL2004",0.615529967819072,0.0630128124364306,10.2371640262611,"COSTA RICA","Abnormal",0.599556895128586,0.0565044008228151,9.42436010358895
"243",6,"1990-1995","1995-2000",1,2140,"CEPAL2004",0.615529967819072,0.00893437805049024,1.45149359374756,"COSTA RICA","Mental",0.599556895128586,0.00368329820713177,0.6143367271828
"244",7,"1990-1995","1995-2000",1,2140,"CEPAL2004",0.615529967819072,0.0326527756670078,5.30482305885158,"COSTA RICA","Nervous",0.599556895128586,0.0268525493150468,4.47873246613031
"245",8,"1990-1995","1995-2000",1,2140,"CEPAL2004",0.615529967819072,0.0455817332306858,7.40528253923846,"COSTA RICA","Endocrine",0.599556895128586,-0.045729596411195,-7.62723217475256
"246",9,"1990-1995","1995-2000",1,2140,"CEPAL2004",0.615529967819072,-0.0161388749236715,-2.62194787702283,"COSTA RICA","Digestive",0.599556895128586,-0.00520436310981995,-0.86803490245972
"247",10,"1990-1995","1995-2000",1,2140,"CEPAL2004",0.615529967819072,-0.00256772541532069,-0.417156848498957,"COSTA RICA","Genitourinary",0.599556895128586,0.0120853550017505,2.01571445511582
"248",11,"1990-1995","1995-2000",1,2140,"CEPAL2004",0.615529967819072,0.155766781782467,25.3061247910277,"COSTA RICA","Perinatal",0.599556895128586,0.109104627293071,18.1975435825271
